HMT	NOTES	BM-MEAN	BM-SD	BM-PREV	HP-MEAN	HP-SD	HP-PREV	KG-MEAN	KG-SD	KG-PREV	PT-MEAN	PT-SD	PT-PREV	ST-MEAN	ST-SD	ST-PREV	SUBP-MEAN	SUBP-SD	SUBP-PREV	SUPP-MEAN	SUPP-SD	SUPP-PREV	SV-MEAN	SV-SD	SV-PREV	TD-MEAN	TD-SD	TD-PREV	TH-MEAN	TH-SD	TH-PREV
HMT-619		0.001	0.007	2.597	0.0	0.002	1.299	0.0	0.0	0.0	0.045	0.351	3.896	0.0	0.0	0.0	0.236	1.499	3.896	0.026	0.144	5.195	0.014	0.094	5.195	0.0	0.004	1.299	0.004	0.026	3.896
HMT-621		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-622		0.614	0.955	87.013	0.103	0.229	63.636	0.277	0.838	54.545	0.038	0.089	38.961	0.0	0.0	0.0	0.724	1.286	83.117	0.881	1.452	83.117	0.081	0.154	46.753	0.01	0.032	20.779	0.048	0.146	44.156
HMT-623		0.027	0.072	36.364	0.003	0.009	16.883	0.026	0.128	20.779	0.053	0.205	25.974	0.0	0.001	1.299	1.057	1.141	89.61	0.441	0.693	80.519	0.05	0.075	53.247	0.001	0.005	3.896	0.024	0.138	16.883
HMT-626		7.801	6.337	100.0	3.735	4.608	98.701	5.766	4.94	100.0	1.788	3.006	93.506	0.003	0.011	7.792	0.558	1.771	74.026	0.389	1.032	79.221	0.465	0.597	85.714	0.163	0.237	79.221	1.708	2.586	96.104
HMT-627		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-630		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-632		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-633		0.006	0.018	16.883	0.005	0.023	15.584	0.01	0.075	6.494	0.002	0.012	3.896	0.0	0.0	0.0	0.132	0.221	70.13	0.166	0.247	75.325	0.006	0.02	14.286	0.0	0.004	1.299	0.002	0.015	3.896
HMT-634		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-635		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-636		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-638	reads equally close to S. infantis, S. mitis, S. oralis, S. australis, S. cristatus, S. parasanguinis clade 721, S. pneumoniae, and S. sp. HMT 061, 064, 066, 074, 423 were divided equally among taxa except not assigned to S. pneumoniae; 	0.597	0.64	100.0	0.819	1.141	100.0	0.295	0.549	98.701	0.372	0.344	100.0	0.001	0.002	14.286	0.516	0.564	100.0	0.687	0.694	98.701	0.477	0.496	97.403	0.675	0.581	100.0	0.386	0.394	98.701
HMT-639	reads equally close to S. infelix, S. sp. HMT 479, and S. sp. HMT 481 were assigned one third to each taxon; 	0.001	0.005	14.286	0.002	0.01	10.39	0.005	0.031	14.286	0.005	0.012	25.974	0.0	0.0	0.0	0.064	0.158	61.039	0.038	0.1	45.455	0.027	0.105	40.26	0.0	0.001	3.896	0.008	0.05	11.688
HMT-641		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	1.299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	1.299	0.0	0.0	0.0	1.063	9.233	2.597
HMT-642		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-643		0.008	0.048	6.494	0.001	0.005	2.597	0.002	0.016	2.597	0.203	0.786	14.286	0.0	0.0	0.0	0.193	0.97	11.688	0.01	0.059	5.195	0.021	0.078	14.286	0.0	0.002	2.597	0.037	0.253	10.39
HMT-644		0.022	0.049	44.156	0.011	0.024	23.377	0.057	0.317	15.584	0.051	0.29	23.377	0.0	0.002	1.299	0.405	0.511	83.117	0.099	0.16	61.039	0.033	0.072	40.26	0.004	0.011	14.286	0.119	0.565	25.974
HMT-645		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-646		0.001	0.005	1.299	0.0	0.002	1.299	0.0	0.0	0.0	0.195	1.704	2.597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	1.299
HMT-649		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-652		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-653		0.003	0.013	7.792	0.0	0.004	1.299	0.0	0.0	0.0	0.023	0.108	10.39	0.0	0.0	0.0	0.09	0.376	23.377	0.016	0.062	12.987	0.016	0.06	16.883	0.0	0.0	0.0	0.003	0.012	5.195
HMT-654		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-655		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-656		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-658		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-659		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-660		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-662		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-663		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-664		0.002	0.01	7.792	0.001	0.008	2.597	0.0	0.0	0.0	0.024	0.091	19.481	0.0	0.0	0.0	0.119	0.37	35.065	0.041	0.154	18.182	0.003	0.013	9.091	0.0	0.003	2.597	0.006	0.022	9.091
HMT-665		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-666		0.158	0.364	55.844	0.037	0.069	45.455	0.286	2.01	23.377	0.015	0.036	27.273	0.002	0.01	3.896	4.042	5.271	85.714	5.686	6.061	85.714	0.043	0.085	40.26	0.009	0.024	19.481	0.065	0.321	27.273
HMT-667	reads equally close to T. medium and T. vincentii were assigned half to each taxon; 	0.003	0.01	10.39	0.007	0.018	22.078	0.0	0.001	2.597	0.017	0.044	25.974	0.0	0.0	1.299	0.018	0.05	20.779	0.01	0.045	10.39	0.011	0.025	28.571	0.018	0.047	28.571	0.017	0.041	27.273
HMT-669	reads equally close to N. cinerea, N. meningitidis, and N. polysaccharea were assigned one third to each taxon; 	0.02	0.073	22.078	0.061	0.285	29.87	0.441	1.358	37.662	0.006	0.014	24.675	0.0	0.0	0.0	0.004	0.014	12.987	0.007	0.032	16.883	0.009	0.028	19.481	0.001	0.009	5.195	0.029	0.212	18.182
HMT-671	reads equally close to S. meyeri, S. sp. HMT 172, and S. sp. HMT 180 were assigned one third to each taxon; reads equally close to S. meyeri and S. sp. HMT 180 were assigned half to each taxon; 	0.02	0.071	36.364	0.08	0.225	35.065	0.006	0.032	15.584	0.117	0.316	42.857	0.0	0.0	0.0	0.073	0.193	49.351	0.014	0.039	33.766	0.046	0.114	31.169	0.151	0.411	49.351	0.191	0.561	41.558
HMT-673		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-674		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-676		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-677	reads equally close to S. infantis, S. mitis, S. oralis, S. australis, S. cristatus, S. parasanguinis clade 721, S. pneumoniae, and S. sp. HMT 061, 064, 066, 074, 423 were divided equally among taxa except not assigned to S. pneumoniae; 	4.649	1.915	100.0	3.28	1.77	100.0	4.764	1.8	100.0	1.603	1.784	100.0	0.003	0.004	49.351	0.688	0.934	100.0	0.756	0.566	100.0	0.789	0.579	97.403	0.601	0.487	100.0	1.41	1.512	100.0
HMT-678		0.025	0.056	45.455	0.204	0.407	80.519	0.003	0.013	7.792	0.357	0.447	85.714	0.017	0.144	2.597	0.033	0.065	33.766	0.013	0.029	24.675	0.271	0.396	76.623	0.29	0.349	88.312	0.36	0.508	89.61
HMT-681		2.264	3.34	94.805	3.623	3.469	98.701	0.466	1.085	64.935	1.799	2.323	97.403	0.002	0.008	3.896	0.051	0.125	50.649	0.073	0.208	48.052	1.499	2.698	94.805	4.895	5.062	100.0	2.389	2.52	94.805
HMT-682	reads equally close to N. flava, N. macacae, N. mucosa, and N. sicca were assigned one fourth to each taxon; 	0.291	0.794	79.221	0.135	0.51	72.727	0.123	0.364	54.545	0.034	0.123	46.753	0.001	0.003	3.896	0.615	1.207	80.519	0.793	1.311	83.117	0.195	0.421	72.727	0.01	0.022	40.26	0.045	0.106	48.052
HMT-683		0.001	0.005	6.494	0.468	1.743	16.883	0.122	1.033	7.792	0.004	0.024	6.494	0.0	0.0	0.0	0.0	0.001	1.299	0.0	0.004	1.299	0.004	0.028	3.896	0.0	0.0	0.0	0.004	0.034	1.299
HMT-684		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-685	reads equally close to P. denticola and P. multiformis were assigned half to each taxon; 	0.008	0.022	24.675	0.009	0.054	16.883	0.0	0.001	2.597	0.121	0.542	28.571	0.0	0.001	1.299	0.099	0.318	42.857	0.028	0.095	14.286	0.019	0.041	27.273	0.002	0.01	6.494	0.034	0.253	18.182
HMT-686		0.016	0.067	22.078	0.005	0.021	7.792	0.008	0.066	3.896	0.005	0.022	9.091	0.0	0.0	0.0	0.136	0.838	14.286	0.166	0.859	16.883	0.014	0.036	18.182	0.0	0.001	1.299	0.002	0.011	3.896
HMT-688	reads equally close to A. viscosus and A. sp. HMT 171 were assigned half to each taxon; 	0.034	0.102	45.455	0.013	0.024	41.558	0.008	0.043	16.883	0.003	0.01	19.481	0.0	0.003	1.299	0.728	1.342	85.714	0.79	1.384	88.312	0.031	0.12	38.961	0.001	0.004	9.091	0.087	0.718	16.883
HMT-689	reads equally close to F. nucleatum subsp. polymorphum, F. nucleatum subsp. vincentii, and F. polymorphum were assigned one third to each taxon; 	0.026	0.098	14.286	0.006	0.034	9.091	0.011	0.073	6.494	0.1	0.502	19.481	0.0	0.0	0.0	0.275	1.03	25.974	0.073	0.224	22.078	0.043	0.177	22.078	0.003	0.013	11.688	0.046	0.296	15.584
HMT-690		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.217	1.056	10.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.027	2.597	0.0	0.002	1.299	0.056	0.408	7.792
HMT-691	reads equally close to M. diversum, M. neglectum, and M. vescum were assigned one third to each taxon; 	0.011	0.018	48.052	0.068	0.091	84.416	0.002	0.006	10.39	0.082	0.117	81.818	0.0	0.0	0.0	0.014	0.035	32.468	0.004	0.012	19.481	0.059	0.079	74.026	0.091	0.103	84.416	0.092	0.097	84.416
HMT-692		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-693		0.047	0.095	45.455	0.035	0.062	48.052	0.017	0.114	14.286	1.046	3.325	57.143	0.001	0.005	1.299	0.882	1.925	59.74	0.304	0.682	44.156	0.198	0.403	59.74	0.015	0.042	22.078	0.264	1.532	36.364
HMT-694		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-698		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-700		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-701	reads equally close to S. odontolytica, S. sp. HMT 172, and S. sp. HMT 180 were assigned one third to each taxon; 	0.019	0.084	14.286	0.07	0.201	33.766	0.002	0.009	7.792	0.093	0.248	37.662	0.0	0.002	1.299	0.004	0.032	5.195	0.006	0.048	2.597	0.04	0.161	28.571	0.205	0.709	44.156	0.132	0.348	36.364
HMT-703		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-704		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-705		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-706		0.18	0.663	64.935	0.032	0.052	48.052	0.101	0.409	45.455	0.009	0.02	23.377	0.0	0.0	0.0	1.029	1.863	96.104	1.305	1.952	94.805	0.11	0.2	62.338	0.006	0.015	16.883	0.014	0.028	35.065
HMT-707	reads equally close to S. infantis, S. mitis, S. oralis, S. australis, S. cristatus, S. parasanguinis clade 721, S. pneumoniae, and S. sp. HMT 061, 064, 066, 074, 423 were divided equally among taxa except not assigned to S. pneumoniae; 	0.597	0.64	100.0	0.819	1.141	100.0	0.295	0.549	98.701	0.372	0.344	100.0	0.001	0.002	14.286	0.516	0.564	100.0	0.687	0.694	98.701	0.477	0.496	97.403	0.675	0.581	100.0	0.386	0.394	98.701
HMT-708		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-709		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-711		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-714		0.169	0.445	58.442	0.936	1.383	85.714	0.02	0.05	24.675	0.892	1.193	87.013	0.0	0.0	0.0	0.011	0.031	19.481	0.011	0.061	6.494	1.228	1.316	85.714	0.833	0.998	88.312	1.354	1.415	88.312
HMT-716		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-717		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-718		2.47	3.908	96.104	1.725	2.75	98.701	3.46	5.286	94.805	1.583	2.841	92.208	0.011	0.032	18.182	1.075	2.169	80.519	2.131	5.739	88.312	2.471	3.665	94.805	2.579	4.528	93.506	1.328	1.887	92.208
HMT-720		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-721	reads equally close to S. parasanguinis clade 721 and S. sp. HMT 066 were assigned half to each taxon; 	0.118	0.146	96.104	0.477	0.374	100.0	0.053	0.083	96.104	0.503	0.754	100.0	0.004	0.015	9.091	0.004	0.009	36.364	0.006	0.013	51.948	0.414	0.759	96.104	0.636	0.776	98.701	0.602	0.689	98.701
HMT-723		0.094	0.182	62.338	0.46	0.634	90.909	0.013	0.053	16.883	0.561	0.894	89.61	0.0	0.0	1.299	0.115	0.275	55.844	0.027	0.054	33.766	0.712	0.86	83.117	0.983	1.13	90.909	0.84	0.965	88.312
HMT-724		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-725		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-726		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-728	reads equally close to S. parasanguinis clade 411, S. peroris, and S. sp. HMT 057 were assigned one third to each taxon; reads equally close to S. parasanguinis clade 411,S. peroris, S. sp. HMT 056, and S. sp. HMT 057 were assigned one fourth to each taxon; 	0.017	0.034	62.338	0.049	0.086	80.519	0.006	0.015	29.87	0.061	0.12	76.623	0.0	0.0	1.299	0.002	0.003	20.779	0.002	0.005	20.779	0.037	0.119	51.948	0.129	0.233	89.61	0.062	0.119	59.74
HMT-731		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-732		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-733		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-734		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-736		0.007	0.03	11.688	0.003	0.011	7.792	0.0	0.0	0.0	0.072	0.244	32.468	0.0	0.002	1.299	0.04	0.123	22.078	0.015	0.103	10.39	0.03	0.079	27.273	0.001	0.005	6.494	0.023	0.098	18.182
HMT-737	reads equally close to N. cinerea, N. meningitidis, and N. polysaccharea were assigned one third to each taxon; 	0.02	0.073	22.078	0.061	0.285	29.87	0.441	1.358	37.662	0.006	0.014	24.675	0.0	0.0	0.0	0.004	0.014	12.987	0.007	0.032	16.883	0.009	0.028	19.481	0.001	0.009	5.195	0.029	0.212	18.182
HMT-738		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-739		0.014	0.056	24.675	0.007	0.024	15.584	0.008	0.042	10.39	0.007	0.034	6.494	0.0	0.0	0.0	0.455	0.654	80.519	0.451	0.654	79.221	0.008	0.021	16.883	0.002	0.011	6.494	0.005	0.02	6.494
HMT-740		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-742		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-743		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-745		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-746		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-747		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-748		0.0	0.003	1.299	0.001	0.005	1.299	0.001	0.007	2.597	0.02	0.079	16.883	0.0	0.0	0.0	0.02	0.109	14.286	0.003	0.013	10.39	0.006	0.025	7.792	0.0	0.002	1.299	0.006	0.044	5.195
HMT-749		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-750		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-753		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-754		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-755	reads equally close to S. salivarius and S. vestibularis were assigned to S.salivarius, except for oligotypes V1V3_291 and V1V3_333 which were assigned to S. vestibularis; 	2.753	5.269	94.805	6.962	8.264	100.0	4.164	11.092	76.623	7.864	8.315	98.701	0.017	0.042	24.675	0.142	0.607	54.545	0.089	0.207	58.442	2.943	3.174	94.805	8.944	8.324	98.701	7.953	8.235	98.701
HMT-756		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-757		0.229	0.352	81.818	0.71	0.668	97.403	0.054	0.12	41.558	0.818	0.888	96.104	0.0	0.003	1.299	0.006	0.015	16.883	0.011	0.024	25.974	0.505	0.58	88.312	1.062	1.115	96.104	0.681	0.847	93.506
HMT-758		0.912	1.159	98.701	0.494	0.589	98.701	0.778	1.33	98.701	0.212	0.32	83.117	0.002	0.007	5.195	3.172	3.898	100.0	4.048	4.194	100.0	0.585	0.572	89.61	0.271	0.769	61.039	0.252	0.387	88.312
