OLIGO	HMT	SPECIES	STRAIN_CLONE	REFSEQ	NCBI	HOMD_STATUS	NUM_BEST_HITS	BEST_PCT_ID	BEST_FULL_PCT_ID	BM_MEAN	BM_SD	HP_MEAN	HP_SD	KG_MEAN	KG_SD	PT_MEAN	PT_SD	ST_MEAN	ST_SD	SUBP_MEAN	SUBP_SD	SUPP_MEAN	SUPP_SD	SV_MEAN	SV_SD	TD_MEAN	TD_SD	TH_MEAN	TH_SD
V1V3_211_Actinobacteria	HMT-666	Corynebacterium matruchotii	Strain: CIP 81.82	666_2065	X82065	Named	1	99.559	100.0	0.00		0.00		0.00		0.00		0.00		0.38		0.25		0.00		0.00		0.00		
V1V3_212_Firmicutes	HMT-058	Streptococcus oralis subsp. dentisani clade 058	Clone: BW009	058BW009	AY005042	Named	12	99.609	99.609	0.15		0.05		0.14		0.04		0.00		0.06		0.13		0.02		0.01		0.03		
V1V3_212_Firmicutes	HMT-058	Streptococcus oralis subsp. dentisani clade 058	Clone: BM035	058BM035	AY005043	Named	12	99.609	99.609	0.15		0.05		0.14		0.04		0.00		0.06		0.13		0.02		0.01		0.03		
V1V3_212_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Strain: AZ_3a	071_8234	NR_118234	Named	12	99.609	99.609	0.15		0.05		0.14		0.04		0.00		0.06		0.13		0.02		0.01		0.03		
V1V3_212_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Clone: C3ALM006	071_8631	AY278631	Named	12	99.609	99.609	0.15		0.05		0.14		0.04		0.00		0.06		0.13		0.02		0.01		0.03		
V1V3_212_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Clone: P4PA_13	071_7062	AY207062	Named	12	99.609	99.609	0.15		0.05		0.14		0.04		0.00		0.06		0.13		0.02		0.01		0.03		
V1V3_212_Firmicutes	HMT-074	Streptococcus sp. HMT 074	Strain: T4-E3	074-T4E3	AF385526	Lost	12	99.609	99.609	0.15		0.05		0.14		0.04		0.00		0.06		0.13		0.02		0.01		0.03		
V1V3_212_Firmicutes	HMT-070	Streptococcus oralis subsp. tigurinus clade 070	Strain: Hans 7A	070-7A	AY005040	Unnamed	12	99.609	99.609	0.15		0.05		0.14		0.04		0.00		0.06		0.13		0.02		0.01		0.03		
V1V3_212_Firmicutes	HMT-677	Streptococcus mitis	Strain: ATCC 49456	677_3929	AF003929	Named	12	99.609	99.609	0.15		0.05		0.14		0.04		0.00		0.06		0.13		0.02		0.01		0.03		
V1V3_212_Firmicutes	HMT-734	Streptococcus pneumoniae	Strain: ATCC 33400	734_3930	AF003930	Named	12	99.609	99.609	0.15		0.05		0.14		0.04		0.00		0.06		0.13		0.02		0.01		0.03		
V1V3_212_Firmicutes	HMT-423	Streptococcus sp. HMT 423	Clone: C2MKM128	423_8630	AY278630	Lost	12	99.609	99.609	0.15		0.05		0.14		0.04		0.00		0.06		0.13		0.02		0.01		0.03		
V1V3_212_Firmicutes	HMT-431	Streptococcus infantis clade 431	Clone: C4AKM023	431_8633	AY278633	Named	12	99.609	99.609	0.15		0.05		0.14		0.04		0.00		0.06		0.13		0.02		0.01		0.03		
V1V3_212_Firmicutes	HMT-398	Streptococcus oralis subsp. dentisani clade 398	Strain: SK34	398_5045	AY005045	Named	12	99.609	99.609	0.15		0.05		0.14		0.04		0.00		0.06		0.13		0.02		0.01		0.03		
V1V3_212_Firmicutes	HMT-073	Streptococcus australis	Strain: ATCC 700641	073_4974	AF184974	Named	12	99.609	99.609	0.15		0.05		0.14		0.04		0.00		0.06		0.13		0.02		0.01		0.03		
V1V3_212_Firmicutes	HMT-073	Streptococcus australis	Strain: T1-E5	073-T1E5	AF385525	Named	12	99.609	99.609	0.15		0.05		0.14		0.04		0.00		0.06		0.13		0.02		0.01		0.03		
V1V3_212_Firmicutes	HMT-066	Streptococcus sp. HMT 066	Clone: MCE7_144	066_1230	AF481230	Unnamed	12	99.609	99.609	0.15		0.05		0.14		0.04		0.00		0.06		0.13		0.02		0.01		0.03		
V1V3_212_Firmicutes	HMT-578	Streptococcus cristatus clade 578	Strain: NCTC 12479	578_8313	AB008313	Named	12	99.609	99.609	0.15		0.05		0.14		0.04		0.00		0.06		0.13		0.02		0.01		0.03		
V1V3_213_Fusobacteria	HMT-212	Leptotrichia sp. HMT 212	Clone: BU064	212BU064	AY008309	Unnamed	1	99.209	99.209	0.03		0.01		0.02		0.00		0.00		0.25		0.27		0.04		0.00		0.00		
V1V3_214_Firmicutes	HMT-058	Streptococcus oralis subsp. dentisani clade 058	Clone: BW009	058BW009	AY005042	Named	12	99.609	99.609	0.10		0.09		0.02		0.05		0.00		0.05		0.12		0.05		0.11		0.05		
V1V3_214_Firmicutes	HMT-058	Streptococcus oralis subsp. dentisani clade 058	Clone: BM035	058BM035	AY005043	Named	12	99.609	99.609	0.10		0.09		0.02		0.05		0.00		0.05		0.12		0.05		0.11		0.05		
V1V3_214_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Strain: AZ_3a	071_8234	NR_118234	Named	12	99.609	99.609	0.10		0.09		0.02		0.05		0.00		0.05		0.12		0.05		0.11		0.05		
V1V3_214_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Clone: C3ALM006	071_8631	AY278631	Named	12	99.609	99.609	0.10		0.09		0.02		0.05		0.00		0.05		0.12		0.05		0.11		0.05		
V1V3_214_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Clone: P4PA_13	071_7062	AY207062	Named	12	99.609	99.609	0.10		0.09		0.02		0.05		0.00		0.05		0.12		0.05		0.11		0.05		
V1V3_214_Firmicutes	HMT-074	Streptococcus sp. HMT 074	Strain: T4-E3	074-T4E3	AF385526	Lost	12	99.609	99.609	0.10		0.09		0.02		0.05		0.00		0.05		0.12		0.05		0.11		0.05		
V1V3_214_Firmicutes	HMT-070	Streptococcus oralis subsp. tigurinus clade 070	Strain: Hans 7A	070-7A	AY005040	Unnamed	12	99.609	99.609	0.10		0.09		0.02		0.05		0.00		0.05		0.12		0.05		0.11		0.05		
V1V3_214_Firmicutes	HMT-677	Streptococcus mitis	Strain: ATCC 49456	677_3929	AF003929	Named	12	99.609	99.609	0.10		0.09		0.02		0.05		0.00		0.05		0.12		0.05		0.11		0.05		
V1V3_214_Firmicutes	HMT-734	Streptococcus pneumoniae	Strain: ATCC 33400	734_3930	AF003930	Named	12	99.609	99.609	0.10		0.09		0.02		0.05		0.00		0.05		0.12		0.05		0.11		0.05		
V1V3_214_Firmicutes	HMT-423	Streptococcus sp. HMT 423	Clone: C2MKM128	423_8630	AY278630	Lost	12	99.609	99.609	0.10		0.09		0.02		0.05		0.00		0.05		0.12		0.05		0.11		0.05		
V1V3_214_Firmicutes	HMT-431	Streptococcus infantis clade 431	Clone: C4AKM023	431_8633	AY278633	Named	12	99.609	99.609	0.10		0.09		0.02		0.05		0.00		0.05		0.12		0.05		0.11		0.05		
V1V3_214_Firmicutes	HMT-398	Streptococcus oralis subsp. dentisani clade 398	Strain: SK34	398_5045	AY005045	Named	12	99.609	99.609	0.10		0.09		0.02		0.05		0.00		0.05		0.12		0.05		0.11		0.05		
V1V3_214_Firmicutes	HMT-073	Streptococcus australis	Strain: ATCC 700641	073_4974	AF184974	Named	12	99.609	99.609	0.10		0.09		0.02		0.05		0.00		0.05		0.12		0.05		0.11		0.05		
V1V3_214_Firmicutes	HMT-073	Streptococcus australis	Strain: T1-E5	073-T1E5	AF385525	Named	12	99.609	99.609	0.10		0.09		0.02		0.05		0.00		0.05		0.12		0.05		0.11		0.05		
V1V3_214_Firmicutes	HMT-066	Streptococcus sp. HMT 066	Clone: MCE7_144	066_1230	AF481230	Unnamed	12	99.609	99.609	0.10		0.09		0.02		0.05		0.00		0.05		0.12		0.05		0.11		0.05		
V1V3_214_Firmicutes	HMT-578	Streptococcus cristatus clade 578	Strain: NCTC 12479	578_8313	AB008313	Named	12	99.609	99.609	0.10		0.09		0.02		0.05		0.00		0.05		0.12		0.05		0.11		0.05		
V1V3_215_Gammaproteobacteria	HMT-718	Haemophilus parainfluenzae	Clone: ncd81b03c1	718N000A	HM255881	Named	1	99.609	99.609	0.08		0.08		0.36		0.00		0.00		0.04		0.00		0.06		0.00		0.00		
V1V3_215_Gammaproteobacteria	HMT-718	Haemophilus parainfluenzae	Strain: CIP 102513	718_3530	EU083530	Named	1	99.609	99.609	0.08		0.08		0.36		0.00		0.00		0.04		0.00		0.06		0.00		0.00		
V1V3_216_Bacteroidetes	HMT-307	Prevotella salivae	Strain: DSM 15606	307_8826	AB108826	Named	1	99.535	99.535	0.03		0.05		0.01		0.10		0.00		0.00		0.00		0.20		0.08		0.16		
V1V3_217_Gammaproteobacteria	HMT-035	Haemophilus paraphrohaemolyticus	Strain: NCTC 10670	035_8142	NR_118142	Named	2	100.0	100.0	0.08		0.04		0.18		0.17		0.00		0.00		0.00		0.07		0.00		0.08		
V1V3_217_Gammaproteobacteria	HMT-945	Haemophilus parahaemolyticus	Strain: NCTC 8479	945_5746	AJ295746	Named	2	100.0	100.0	0.08		0.04		0.18		0.17		0.00		0.00		0.00		0.07		0.00		0.08		
V1V3_217_Gammaproteobacteria	HMT-945	Haemophilus parahaemolyticus	Strain: G321	945_5384	LK985384	Named	2	100.0	100.0	0.08		0.04		0.18		0.17		0.00		0.00		0.00		0.07		0.00		0.08		
V1V3_218_Firmicutes	HMT-118	Dialister invisus	Clone: BS095	118BS095	AF287787	Named	1	100.0	100.0	0.02		0.01		0.00		0.16		1.68		0.22		0.05		0.11		0.01		0.05		
V1V3_218_Firmicutes	HMT-118	Dialister invisus	Strain: GBA27	118GBA27	AF287788	Named	1	100.0	100.0	0.02		0.01		0.00		0.16		1.68		0.22		0.05		0.11		0.01		0.05		
V1V3_219_Actinobacteria	HMT-180	Schaalia sp. HMT 180	Strain: C3M24	180_8611	AY278611	Unnamed	3	98.678	99.115	0.02		0.09		0.00		0.10		0.00		0.00		0.00		0.06		0.26		0.08		
V1V3_219_Actinobacteria	HMT-180	Schaalia sp. HMT 180	Strain: Hal-1083	180H1083	AF385522	Unnamed	3	98.678	99.115	0.02		0.09		0.00		0.10		0.00		0.00		0.00		0.06		0.26		0.08		
V1V3_219_Actinobacteria	HMT-172	Schaalia sp. HMT 172	Clone: CT047	172CT047	AF385504	Unnamed	3	98.678	99.115	0.02		0.09		0.00		0.10		0.00		0.00		0.00		0.06		0.26		0.08		
V1V3_219_Actinobacteria	HMT-671	Schaalia meyeri	Strain: CIP 103148	671_2451	X82451	Named	3	98.678	99.115	0.02		0.09		0.00		0.10		0.00		0.00		0.00		0.06		0.26		0.08		
V1V3_220_Betaproteobacteria	HMT-683	Simonsiella muelleri	Strain: ATCC29453T	683_8147	AF328147	Named	1	99.216	99.216	0.00		0.47		0.12		0.00		0.00		0.00		0.00		0.00		0.00		0.00		
V1V3_221_Fusobacteria	HMT-563	Leptotrichia buccalis	Strain: not listed	563_7788	L37788	Named	2	99.605	99.605	0.02		0.00		0.00		0.01		0.00		0.20		0.35		0.01		0.00		0.00		
V1V3_221_Fusobacteria	HMT-225	Leptotrichia sp. HMT 225	Clone: HE052	225HE052	GQ422732	Unnamed	2	99.605	99.605	0.02		0.00		0.00		0.01		0.00		0.20		0.35		0.01		0.00		0.00		
V1V3_221_Fusobacteria	HMT-225	Leptotrichia sp. HMT 225	Strain: FEA2	225_FEA2	GQ422731	Unnamed	2	99.605	99.605	0.02		0.00		0.00		0.01		0.00		0.20		0.35		0.01		0.00		0.00		
V1V3_222_Firmicutes	HMT-107	Lachnoanaerobaculum umeaense	Strain: F0167	107F0167	tbd	Named	3	99.609	99.609	0.02		0.04		0.00		0.08		0.00		0.05		0.08		0.03		0.14		0.14		
V1V3_222_Firmicutes	HMT-082	Lachnoanaerobaculum orale	Clone: BE088	082BE088	AF385552	Named	3	99.609	99.609	0.02		0.04		0.00		0.08		0.00		0.05		0.08		0.03		0.14		0.14		
V1V3_222_Firmicutes	HMT-082	Lachnoanaerobaculum orale	Strain: F0431	082F0431	tbd	Named	3	99.609	99.609	0.02		0.04		0.00		0.08		0.00		0.05		0.08		0.03		0.14		0.14		
V1V3_222_Firmicutes	HMT-494	Lachnoanaerobaculum saburreum	Strain: DSM 3986	494_RDP	RDP	Named	3	99.609	99.609	0.02		0.04		0.00		0.08		0.00		0.05		0.08		0.03		0.14		0.14		
V1V3_222_Firmicutes	HMT-494	Lachnoanaerobaculum saburreum	Clone: IR009	494IR009	AY349376	Named	3	99.609	99.609	0.02		0.04		0.00		0.08		0.00		0.05		0.08		0.03		0.14		0.14		
V1V3_223_Bacteroidetes	HMT-308	Alloprevotella sp. HMT 308	Clone: DO039	308DO039	AF385513	Phylotype	1	99.535	99.535	0.02		0.05		0.02		0.11		0.00		0.01		0.00		0.10		0.13		0.15		
V1V3_224_Bacteroidetes	HMT-930	Porphyromonas sp. HMT 930	Clone: 071041_260	930_8499	JQ468499	Phylotype	1	99.535	99.535	0.06		0.01		0.45		0.01		0.00		0.00		0.00		0.00		0.00		0.03		
V1V3_225_Bacteroidetes	HMT-306	Prevotella sp. HMT 306	Clone: DO027	306DO027	AF385511	Unnamed	1	100.0	100.0	0.01		0.06		0.00		0.20		0.00		0.00		0.00		0.07		0.07		0.16		
V1V3_226_Firmicutes	HMT-389	Abiotrophia defectiva	Strain: ATCC 49176	389_0541	D50541	Named	1	99.219	99.219	0.12		0.03		0.09		0.01		0.00		0.12		0.16		0.03		0.00		0.01		
V1V3_227_Bacteroidetes	HMT-325	Capnocytophaga granulosa	Strain: LMG 16022	325_1347	U41347	Named	1	98.14	98.14	0.01		0.00		0.00		0.00		0.00		0.23		0.29		0.04		0.00		0.00		
V1V3_228_Gammaproteobacteria	HMT-641	Haemophilus influenzae	Clone: ncd2740e04c1	641N000B	JF236380	Named	1	99.609	99.609	0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.57		
V1V3_228_Gammaproteobacteria	HMT-641	Haemophilus influenzae	Strain: ATCC 33391	641_5019	M35019	Named	1	99.609	99.609	0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.57		
V1V3_229_Bacteroidetes	HMT-511	Bacteroidetes [G-5] bacterium HMT 511	Clone: MB3_C19	511_3634	DQ003634	Phylotype	1	100.0	100.0	0.02		0.00		0.00		0.03		0.00		0.41		0.09		0.02		0.00		0.00		
V1V3_230_Firmicutes	HMT-122	Megasphaera micronuciformis	Clone: BU057	122BU057	AF385566	Named	1	100.0	100.0	0.01		0.05		0.00		0.09		0.00		0.00		0.00		0.14		0.11		0.15		
V1V3_231_TM7	HMT-347	Saccharibacteria (TM7) [G-1] bacterium HMT 347	Clone: BE109	347BE109	AY005446	Phylotype	1	99.574	99.574	0.03		0.00		0.03		0.00		0.00		0.15		0.32		0.01		0.00		0.00		
V1V3_232_Actinobacteria	HMT-181	Schaalia lingnae [Not Validly Published]	Clone: ncd2206a07c1	181_1692	JF191692	Named	1	99.115	99.115	0.02		0.09		0.00		0.07		0.00		0.00		0.00		0.06		0.21		0.10		
V1V3_233_Actinobacteria	HMT-180	Schaalia sp. HMT 180	Strain: Hal-1083	180H1083	AF385522	Unnamed	2	98.673	98.673	0.01		0.04		0.00		0.12		0.00		0.00		0.00		0.06		0.12		0.19		
V1V3_233_Actinobacteria	HMT-172	Schaalia sp. HMT 172	Clone: CT047	172CT047	AF385504	Unnamed	2	98.673	98.673	0.01		0.04		0.00		0.12		0.00		0.00		0.00		0.06		0.12		0.19		
V1V3_234_Actinobacteria	HMT-866	Actinomyces graevenitzii	Strain: F0530	866F0530	tbd	Named	1	100.0	100.0	0.01		0.05		0.00		0.10		0.00		0.00		0.00		0.04		0.19		0.15		
V1V3_234_Actinobacteria	HMT-866	Actinomyces graevenitzii	Strain: CCUG 27294	866_2167	NR_042167	Named	1	100.0	100.0	0.01		0.05		0.00		0.10		0.00		0.00		0.00		0.04		0.19		0.15		
V1V3_235_Actinobacteria	HMT-180	Schaalia sp. HMT 180	Strain: C29KA	180C29KA	AF287751	Unnamed	3	98.678	99.115	0.01		0.09		0.00		0.08		0.00		0.01		0.02		0.04		0.22		0.08		
V1V3_235_Actinobacteria	HMT-180	Schaalia sp. HMT 180	Strain: Hal-1083	180H1083	AF385522	Unnamed	3	98.678	99.115	0.01		0.09		0.00		0.08		0.00		0.01		0.02		0.04		0.22		0.08		
V1V3_235_Actinobacteria	HMT-172	Schaalia sp. HMT 172	Clone: CT047	172CT047	AF385504	Unnamed	3	98.678	99.115	0.01		0.09		0.00		0.08		0.00		0.01		0.02		0.04		0.22		0.08		
V1V3_235_Actinobacteria	HMT-701	Schaalia odontolyticus	Strain: NCTC 9935	701_0504	X80504	Named	3	98.678	99.115	0.01		0.09		0.00		0.08		0.00		0.01		0.02		0.04		0.22		0.08		
V1V3_236_Bacteroidetes	HMT-714	Prevotella pallens	Strain: JCM 11140	714_3121	NR_113121	Named	1	99.535	99.535	0.03		0.11		0.00		0.09		0.00		0.00		0.00		0.14		0.06		0.09		
V1V3_237_Bacteroidetes	HMT-336	Capnocytophaga sp. HMT 336	Strain: F0502	336F0502	tbd	Unnamed	1	99.535	99.535	0.01		0.00		0.02		0.00		0.00		0.20		0.26		0.05		0.00		0.00		
V1V3_238_Firmicutes	HMT-389	Abiotrophia defectiva	Strain: ATCC 49176	389_0541	D50541	Named	1	99.219	99.219	0.03		0.03		0.01		0.01		0.00		0.23		0.16		0.06		0.00		0.01		
V1V3_239_Actinobacteria	HMT-180	Schaalia sp. HMT 180	Strain: Hal-1083	180H1083	AF385522	Unnamed	2	98.678	99.115	0.05		0.03		0.06		0.02		0.00		0.19		0.12		0.01		0.03		0.03		
V1V3_239_Actinobacteria	HMT-172	Schaalia sp. HMT 172	Clone: CT047	172CT047	AF385504	Unnamed	2	98.678	99.115	0.05		0.03		0.06		0.02		0.00		0.19		0.12		0.01		0.03		0.03		
V1V3_240_Actinobacteria	HMT-866	Actinomyces graevenitzii	Strain: F0530	866F0530	tbd	Named	1	99.115	99.115	0.01		0.03		0.00		0.15		0.00		0.00		0.00		0.01		0.20		0.12		
V1V3_240_Actinobacteria	HMT-866	Actinomyces graevenitzii	Strain: CCUG 27294	866_2167	NR_042167	Named	1	99.115	99.115	0.01		0.03		0.00		0.15		0.00		0.00		0.00		0.01		0.20		0.12		
V1V3_241_Bacteroidetes	HMT-279	Porphyromonas pasteri	Strain: F0450d	279F450d	tbd	Named	1	99.535	99.535	0.03		0.07		0.02		0.06		0.00		0.01		0.01		0.10		0.11		0.10		
V1V3_242_Actinobacteria	HMT-666	Corynebacterium matruchotii	Strain: CIP 81.82	666_2065	X82065	Named	1	99.558	99.558	0.00		0.00		0.02		0.00		0.00		0.22		0.26		0.00		0.00		0.00		
V1V3_243_Actinobacteria	HMT-175	Actinomyces sp. HMT 175	Clone: ncd1455a04c1	175_5563	JF125563	Unnamed	2	99.558	99.558	0.13		0.01		0.04		0.00		0.00		0.16		0.15		0.02		0.00		0.00		
V1V3_243_Actinobacteria	HMT-169	Actinomyces sp. HMT 169	Clone: AG004	169AG004	AF287747	Unnamed	2	99.558	99.558	0.13		0.01		0.04		0.00		0.00		0.16		0.15		0.02		0.00		0.00		
V1V3_243_Actinobacteria	HMT-169	Actinomyces sp. HMT 169	Strain: F0496a	169F496a	tbd	Unnamed	2	99.558	99.558	0.13		0.01		0.04		0.00		0.00		0.16		0.15		0.02		0.00		0.00		
V1V3_243_Actinobacteria	HMT-169	Actinomyces sp. HMT 169	Strain: F0496b	169F496b	tbd	Unnamed	2	99.558	99.558	0.13		0.01		0.04		0.00		0.00		0.16		0.15		0.02		0.00		0.00		
V1V3_244_Bacteroidetes	HMT-466	Alloprevotella tannerae	Strain: 93-1-2	466_3406	AF183406	Named	1	100.0	100.0	0.01		0.01		0.00		0.21		0.00		0.12		0.01		0.05		0.02		0.08		
V1V3_245_Bacteroidetes	HMT-326	Capnocytophaga sp. HMT 326	Strain: F0382	326F0382	tbd	Unnamed	3	93.488	93.488	0.01		0.02		0.00		0.01		0.00		0.25		0.18		0.03		0.01		0.01		
V1V3_245_Bacteroidetes	HMT-627	Capnocytophaga haemolytica	Strain: JCM 8565	627_1349	U41349	Named	3	93.488	93.488	0.01		0.02		0.00		0.01		0.00		0.25		0.18		0.03		0.01		0.01		
V1V3_245_Bacteroidetes	HMT-627	Capnocytophaga haemolytica	Clone: 069086_014	627_1748	JQ451748	Named	3	93.488	93.488	0.01		0.02		0.00		0.01		0.00		0.25		0.18		0.03		0.01		0.01		
V1V3_245_Bacteroidetes	HMT-338	Capnocytophaga sp. HMT 338	Strain: FDC 8	338Capn8	U41352	Unnamed	3	93.488	93.488	0.01		0.02		0.00		0.01		0.00		0.25		0.18		0.03		0.01		0.01		
V1V3_246_Bacteroidetes	HMT-277	Porphyromonas sp. HMT 277	Clone: BR037	277BR037	AF385555	Phylotype	2	100.0	100.0	0.05		0.01		0.01		0.00		0.00		0.15		0.12		0.16		0.00		0.01		
V1V3_246_Bacteroidetes	HMT-278	Porphyromonas sp. HMT 278	Clone: BS045	278BS045	AF385560	Unnamed	2	100.0	100.0	0.05		0.01		0.01		0.00		0.00		0.15		0.12		0.16		0.00		0.01		
V1V3_247_Gammaproteobacteria	HMT-641	Haemophilus influenzae	Strain: M3669	641_3619	AY613619	Named	1	99.609	99.609	0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.49		
V1V3_248_Epsilonproteobacteria	HMT-575	Campylobacter concisus	Strain: FDC 288	575_6977	L06977	Named	1	99.245	99.245	0.00		0.01		0.00		0.06		0.00		0.00		0.00		0.18		0.12		0.11		
V1V3_249_Gammaproteobacteria	HMT-035	Haemophilus paraphrohaemolyticus	Strain: NCTC 10670	035_8142	NR_118142	Named	2	99.219	99.219	0.02		0.02		0.42		0.00		0.00		0.01		0.00		0.01		0.00		0.00		
V1V3_249_Gammaproteobacteria	HMT-035	Haemophilus paraphrohaemolyticus	Clone: ELU0153-000341	035_3523	HQ803523	Named	2	99.219	99.219	0.02		0.02		0.42		0.00		0.00		0.01		0.00		0.01		0.00		0.00		
V1V3_249_Gammaproteobacteria	HMT-945	Haemophilus parahaemolyticus	Strain: NCTC 8479	945_5746	AJ295746	Named	2	99.219	99.219	0.02		0.02		0.42		0.00		0.00		0.01		0.00		0.01		0.00		0.00		
V1V3_249_Gammaproteobacteria	HMT-945	Haemophilus parahaemolyticus	Strain: G321	945_5384	LK985384	Named	2	99.219	99.219	0.02		0.02		0.42		0.00		0.00		0.01		0.00		0.01		0.00		0.00		
V1V3_250_TM7	HMT-351	Saccharibacteria (TM7) [G-3] bacterium HMT 351	Clone: CW040	351CW040	AF385506	Phylotype	1	99.149	99.149	0.00		0.01		0.00		0.02		0.00		0.01		0.00		0.40		0.01		0.04		
V1V3_251_Firmicutes	HMT-108	Oribacterium asaccharolyticum	Strain: ACB7	108_5571	NR_125571	Named	3	99.609	99.609	0.01		0.03		0.00		0.09		0.00		0.05		0.04		0.04		0.08		0.15		
V1V3_251_Firmicutes	HMT-108	Oribacterium asaccharolyticum	Strain: F0425	108F0425	tbd	Named	3	99.609	99.609	0.01		0.03		0.00		0.09		0.00		0.05		0.04		0.04		0.08		0.15		
V1V3_251_Firmicutes	HMT-934	Oribacterium parvum	Strain: FTB41	934FTB41	AF287770	Named	3	99.609	99.609	0.01		0.03		0.00		0.09		0.00		0.05		0.04		0.04		0.08		0.15		
V1V3_251_Firmicutes	HMT-934	Oribacterium parvum	Strain: ACB1	934_5570	NR_125570	Named	3	99.609	99.609	0.01		0.03		0.00		0.09		0.00		0.05		0.04		0.04		0.08		0.15		
V1V3_251_Firmicutes	HMT-457	Oribacterium sinus	Strain: F0268	457F0268	FJ577261	Named	3	99.609	99.609	0.01		0.03		0.00		0.09		0.00		0.05		0.04		0.04		0.08		0.15		
V1V3_252_Firmicutes	HMT-056	Streptococcus sp. HMT 056	Clone: AY020	056AY020	AF385545	Unnamed	1	100.0	100.0	0.05		0.05		0.07		0.06		0.00		0.04		0.06		0.03		0.08		0.04		
V1V3_253_Bacteroidetes	HMT-466	Alloprevotella tannerae	Strain: ATCC 51259	466_5634	AJ005634	Named	1	100.0	100.0	0.00		0.01		0.00		0.14		0.00		0.15		0.02		0.04		0.02		0.10		
V1V3_254_Betaproteobacteria	HMT-476	Neisseria subflava	Strain: U37	476_9291	AJ239291	Named	1	97.255	97.255	0.11		0.00		0.00		0.00		0.00		0.13		0.23		0.00		0.00		0.00		
V1V3_255_Bacteroidetes	HMT-643	Prevotella intermedia	Strain: 17	643_2907	NR_102907	Named	1	100.0	100.0	0.01		0.00		0.00		0.20		0.00		0.19		0.01		0.02		0.00		0.04		
V1V3_256_Firmicutes	HMT-136	Selenomonas sp. HMT 136	Clone: ncd2234b08c1	136_3497	JF193497	Unnamed	2	98.828	98.828	0.00		0.02		0.00		0.07		0.00		0.00		0.00		0.27		0.02		0.08		
V1V3_256_Firmicutes	HMT-149	Selenomonas sp. HMT 149	Clone: FT050	149FT050	AY349403	Unnamed	2	98.828	98.828	0.00		0.02		0.00		0.07		0.00		0.00		0.00		0.27		0.02		0.08		
V1V3_257_Actinobacteria	HMT-666	Corynebacterium matruchotii	Strain: CIP 81.82	666_2065	X82065	Named	1	99.115	99.115	0.00		0.00		0.00		0.00		0.00		0.18		0.29		0.00		0.00		0.00		
V1V3_258_Bacteroidetes	HMT-311	Prevotella oris	Strain: ATCC 33573	311_6474	L16474	Named	1	99.535	99.535	0.02		0.01		0.00		0.12		0.00		0.18		0.03		0.05		0.00		0.06		
V1V3_258_Bacteroidetes	HMT-311	Prevotella oris	Clone: _F045	311_F045	AY005056	Named	1	99.535	99.535	0.02		0.01		0.00		0.12		0.00		0.18		0.03		0.05		0.00		0.06		
V1V3_259_Firmicutes	HMT-521	Mitsuokella sp. HMT 521	Clone: 9-1-7	521_3746	AY423746	Phylotype	1	100.0	100.0	0.00		0.00		0.00		0.21		0.00		0.04		0.00		0.01		0.02		0.18		
V1V3_260_Fusobacteria	HMT-953	Fusobacterium hwasookii	Strain: ChDC F128	953_0020	ALVD01000020	Named	1	100.0	100.0	0.02		0.01		0.06		0.02		0.00		0.15		0.16		0.03		0.01		0.01		
V1V3_261_Gammaproteobacteria	HMT-718	Haemophilus parainfluenzae	Clone: ncd81b03c1	718N000A	HM255881	Named	1	99.609	99.609	0.03		0.08		0.03		0.06		0.00		0.00		0.00		0.09		0.12		0.05		
V1V3_261_Gammaproteobacteria	HMT-718	Haemophilus parainfluenzae	Strain: CIP 102513	718_3530	EU083530	Named	1	99.609	99.609	0.03		0.08		0.03		0.06		0.00		0.00		0.00		0.09		0.12		0.05		
V1V3_262_Firmicutes	HMT-639	Selenomonas infelix	Strain: ATCC 43532	639Sinfe	AF287802	Named	3	100.0	100.0	0.00		0.01		0.01		0.01		0.00		0.19		0.12		0.08		0.00		0.03		
V1V3_262_Firmicutes	HMT-481	Selenomonas sp. HMT 481	Clone: IK004	481IK004	AY349407	Lost	3	100.0	100.0	0.00		0.01		0.01		0.01		0.00		0.19		0.12		0.08		0.00		0.03		
V1V3_262_Firmicutes	HMT-479	Selenomonas sp. HMT 479	Clone: GT010	479GT010	AY349405	Lost	3	100.0	100.0	0.00		0.01		0.01		0.01		0.00		0.19		0.12		0.08		0.00		0.03		
V1V3_263_Fusobacteria	HMT-689	Fusobacterium naviforme	Strain: DMS 20699	689_6965	AJ006965	Named	1	100.0	100.0	0.02		0.01		0.00		0.06		0.00		0.24		0.06		0.04		0.00		0.01		
V1V3_264_Bacteroidetes	HMT-286	Tannerella sp. HMT 286	Clone: BU063	286BU063	AY008308	Unnamed	1	99.535	99.535	0.01		0.02		0.00		0.17		0.00		0.00		0.00		0.04		0.07		0.14		
