Taxonomy	Rank	HMT	Notes	Max	BM-mean	BM-10p	BM-90p	BM-sd	BM-prev	HP-mean	HP-10p	HP-90p	HP-sd	HP-prev	KG-mean	KG-10p	KG-90p	KG-sd	KG-prev	PT-mean	PT-10p	PT-90p	PT-sd	PT-prev	ST-mean	ST-10p	ST-90p	ST-sd	ST-prev	SUBP-mean	SUBP-10p	SUBP-90p	SUBP-sd	SUBP-prev	SUPP-mean	SUPP-10p	SUPP-90p	SUPP-sd	SUPP-prev	SV-mean	SV-10p	SV-90p	SV-sd	SV-prev	TD-mean	TD-10p	TD-90p	TD-sd	TD-prev	TH-mean	TH-10p	TH-90p	TH-sd	TH-prev
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;perflava	species	101	Reads equally close to N. flavescens, N. perflava, and N. subflava were assigned one-third to each taxon.; 	3.409	0.571	0.019	1.396	0.736	94.595	1.492	0.06	3.537	1.818	95.946	0.087	0.0	0.28	0.189	58.108	1.594	0.023	5.078	2.048	94.595	0.0	0.0	0.0	0.0	0.699	0.223	0.0	0.738	0.472	64.865	0.332	0.0	1.1	0.591	77.027	1.409	0.092	3.692	1.647	97.297	3.409	0.06	8.972	3.784	95.946	1.712	0.026	4.48	2.376	95.946
Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Peptostreptococcaceae_[G-7];[Eubacterium]_yurii subsp._schtitka	species	106	Reads equally close to HMT 106 and 377 were assigned half to each taxon.; Reads equally close to HMT 081, 106, and 377 were assigned one-third to each taxon.; 	0.142	0.012	0.0	0.031	0.044	31.757	0.028	0.0	0.083	0.054	47.973	0.003	0.0	0.013	0.011	12.162	0.03	0.0	0.082	0.066	45.27	0.0	0.0	0.0	0.0	0.0	0.142	0.0	0.368	0.163	76.351	0.108	0.0	0.297	0.157	68.243	0.073	0.0	0.174	0.138	62.838	0.02	0.0	0.066	0.042	37.162	0.027	0.0	0.077	0.062	41.216
Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lachnoanaerobaculum;umeaense	species	107	Reads equally close to L. orale and L. umeanse were assigned half to each taxon.; 	0.258	0.081	0.0	0.213	0.109	77.027	0.141	0.0	0.314	0.169	85.811	0.036	0.0	0.072	0.135	35.135	0.24	0.008	0.466	0.233	91.216	0.0	0.0	0.0	0.0	0.0	0.207	0.0	0.613	0.531	67.568	0.224	0.0	0.643	0.408	75.0	0.15	0.0	0.317	0.153	85.811	0.258	0.008	0.529	0.332	91.216	0.2	0.0	0.404	0.342	86.486
Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Oribacterium;asaccharolyticum	species	108		0.38	0.032	0.0	0.094	0.086	29.73	0.102	0.0	0.311	0.184	57.432	0.007	0.0	0.0	0.037	7.432	0.224	0.0	0.597	0.372	64.189	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.048	3.378	0.004	0.0	0.0	0.025	6.081	0.38	0.0	1.242	0.557	72.297	0.221	0.0	0.611	0.306	70.946	0.346	0.0	1.003	0.473	68.919
Bacteria;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Parvimonas;sp._HMT_110	species	110	Reads equally close to P. micra, P. sp. HMT 110, and P. sp. HMT 393 were assigned one-third to each taxon.; 	0.198	0.022	0.0	0.063	0.039	55.405	0.08	0.0	0.223	0.125	68.243	0.008	0.0	0.007	0.041	13.514	0.138	0.0	0.306	0.268	80.405	0.0	0.0	0.0	0.002	2.098	0.198	0.0	0.5	0.226	87.838	0.048	0.0	0.119	0.065	68.919	0.057	0.0	0.15	0.069	75.676	0.064	0.0	0.175	0.114	56.757	0.075	0.0	0.171	0.158	72.297
Bacteria;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Parvimonas;micra	species	111	Reads equally close to P. micra, P. sp. HMT 110, and P. sp. HMT 393 were assigned one-third to each taxon.; 	0.198	0.022	0.0	0.063	0.039	55.405	0.08	0.0	0.223	0.125	68.243	0.008	0.0	0.007	0.041	13.514	0.138	0.0	0.306	0.268	80.405	0.0	0.0	0.0	0.002	2.098	0.198	0.0	0.5	0.226	87.838	0.048	0.0	0.119	0.065	68.919	0.057	0.0	0.15	0.069	75.676	0.064	0.0	0.175	0.114	56.757	0.075	0.0	0.171	0.158	72.297
Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Peptostreptococcus;stomatis	species	112	Reads equally close to P. anaerobius and P. stomatis were assigned half to each taxon.; 	0.086	0.015	0.0	0.041	0.035	34.459	0.073	0.0	0.213	0.105	70.946	0.002	0.0	0.006	0.01	10.811	0.07	0.0	0.187	0.106	70.946	0.0	0.0	0.0	0.002	1.399	0.024	0.0	0.056	0.065	31.757	0.006	0.0	0.022	0.02	20.27	0.086	0.0	0.238	0.14	70.946	0.043	0.0	0.119	0.06	66.216	0.083	0.0	0.2	0.145	73.649
Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Dialister;invisus	species	118		0.64	0.04	0.0	0.131	0.099	33.784	0.03	0.0	0.096	0.072	35.135	0.001	0.0	0.0	0.006	5.405	0.127	0.0	0.376	0.329	49.324	0.64	0.0	2.602	1.405	41.259	0.395	0.0	1.054	0.715	70.946	0.125	0.0	0.413	0.283	44.595	0.183	0.0	0.509	0.229	79.054	0.012	0.0	0.02	0.059	14.865	0.078	0.0	0.144	0.326	35.811
Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Anaeroglobus;geminatus	species	121		0.058	0.004	0.0	0.0	0.024	8.108	0.002	0.0	0.0	0.011	5.405	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.151	9.459	0.0	0.0	0.0	0.0	0.0	0.058	0.0	0.081	0.239	20.946	0.025	0.0	0.008	0.168	10.811	0.012	0.0	0.038	0.033	20.946	0.003	0.0	0.0	0.024	4.054	0.012	0.0	0.0	0.111	4.73
Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera;micronuciformis	species	122		0.686	0.066	0.0	0.249	0.128	46.622	0.298	0.0	0.779	0.508	72.297	0.016	0.0	0.036	0.071	15.541	0.383	0.0	1.168	0.595	75.676	0.0	0.0	0.0	0.003	2.098	0.055	0.0	0.075	0.294	20.946	0.014	0.0	0.022	0.083	12.162	0.686	0.011	1.688	0.794	89.865	0.423	0.0	1.298	0.608	77.027	0.666	0.0	1.73	0.886	85.135
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;artemidis	species	124	Reads equally close to C. periodontii, S. artemidis, S. dianae, S. infelix, and S. spp. HMT 126, 133, 137, 138, 146, 479, 481, 892, 919, 920, 936, and 937 were divided equally among taxa.; 	0.072	0.003	0.0	0.008	0.007	47.297	0.002	0.0	0.006	0.003	37.162	0.012	0.0	0.018	0.051	29.054	0.009	0.0	0.021	0.028	56.081	0.0	0.0	0.0	0.0	0.0	0.072	0.003	0.169	0.078	93.243	0.059	0.0	0.155	0.074	89.189	0.021	0.0	0.045	0.035	85.135	0.001	0.0	0.002	0.002	18.243	0.004	0.0	0.008	0.014	46.622
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;flueggei	species	125	Reads equally close to S. flueggei, S. noxia, and S. sp. HMT 388 were assigned one-third to each taxon.; 	0.251	0.015	0.0	0.042	0.035	41.892	0.005	0.0	0.014	0.017	25.676	0.004	0.0	0.001	0.025	10.135	0.01	0.0	0.025	0.032	34.459	0.0	0.0	0.0	0.001	0.699	0.23	0.0	0.619	0.315	84.459	0.251	0.0	0.674	0.312	80.405	0.097	0.0	0.195	0.171	81.757	0.002	0.0	0.007	0.006	15.541	0.011	0.0	0.028	0.031	33.108
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;sp._HMT_126	species	126	Reads equally close to C. periodontii, S. artemidis, S. dianae, S. infelix, and S. spp. HMT 126, 133, 137, 138, 146, 479, 481, 892, 919, 920, 936, and 937 were divided equally among taxa.; 	0.072	0.003	0.0	0.008	0.007	47.297	0.002	0.0	0.006	0.003	37.162	0.012	0.0	0.018	0.051	29.054	0.009	0.0	0.021	0.028	56.081	0.0	0.0	0.0	0.0	0.0	0.072	0.003	0.169	0.078	93.243	0.059	0.0	0.155	0.074	89.189	0.021	0.0	0.045	0.035	85.135	0.001	0.0	0.002	0.002	18.243	0.004	0.0	0.008	0.014	46.622
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Veillonellaceae_[G-1];bacterium_HMT_129	species	129	Reads equally close to HMT 129, 132, and 150 were assigned one-third to each taxon.; 	0.054	0.001	0.0	0.0	0.006	8.108	0.001	0.0	0.0	0.004	4.73	0.0	0.0	0.0	0.001	1.351	0.003	0.0	0.001	0.017	10.135	0.0	0.0	0.0	0.0	0.0	0.054	0.0	0.171	0.127	41.216	0.016	0.0	0.057	0.044	27.027	0.016	0.0	0.06	0.03	40.541	0.0	0.0	0.0	0.001	2.027	0.0	0.0	0.0	0.002	4.054
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;noxia	species	130	Reads equally close to S. flueggei, S. noxia, and S. sp. HMT 388 were assigned one-third to each taxon.; 	0.251	0.015	0.0	0.042	0.035	41.892	0.005	0.0	0.014	0.017	25.676	0.004	0.0	0.001	0.025	10.135	0.01	0.0	0.025	0.032	34.459	0.0	0.0	0.0	0.001	0.699	0.23	0.0	0.619	0.315	84.459	0.251	0.0	0.674	0.312	80.405	0.097	0.0	0.195	0.171	81.757	0.002	0.0	0.007	0.006	15.541	0.011	0.0	0.028	0.031	33.108
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Veillonellaceae_[G-1];bacterium_HMT_132	species	132	Reads equally close to HMT 129, 132, and 150 were assigned one-third to each taxon.; 	0.054	0.001	0.0	0.0	0.006	8.108	0.001	0.0	0.0	0.004	4.73	0.0	0.0	0.0	0.001	1.351	0.003	0.0	0.001	0.017	10.135	0.0	0.0	0.0	0.0	0.0	0.054	0.0	0.171	0.127	41.216	0.016	0.0	0.057	0.044	27.027	0.016	0.0	0.06	0.03	40.541	0.0	0.0	0.0	0.001	2.027	0.0	0.0	0.0	0.002	4.054
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;sp._HMT_133	species	133	Reads equally close to C. periodontii, S. artemidis, S. dianae, S. infelix, and S. spp. HMT 126, 133, 137, 138, 146, 479, 481, 892, 919, 920, 936, and 937 were divided equally among taxa.; 	0.072	0.003	0.0	0.008	0.007	47.297	0.002	0.0	0.006	0.003	37.162	0.012	0.0	0.018	0.051	29.054	0.009	0.0	0.021	0.028	56.081	0.0	0.0	0.0	0.0	0.0	0.072	0.003	0.169	0.078	93.243	0.059	0.0	0.155	0.074	89.189	0.021	0.0	0.045	0.035	85.135	0.001	0.0	0.002	0.002	18.243	0.004	0.0	0.008	0.014	46.622
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Veillonellaceae_[G-1];bacterium_HMT_135	species	135	Reads equally close to HMT 135 and 155 were assigned half to each taxon.; 	0.062	0.004	0.0	0.015	0.012	14.189	0.003	0.0	0.0	0.016	6.757	0.0	0.0	0.0	0.002	0.676	0.002	0.0	0.0	0.008	8.108	0.0	0.0	0.0	0.0	0.0	0.062	0.0	0.202	0.13	42.568	0.03	0.0	0.111	0.069	31.081	0.029	0.0	0.095	0.054	44.595	0.0	0.0	0.0	0.001	1.351	0.001	0.0	0.0	0.004	5.405
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;sp._HMT_136	species	136	Reads equally close to S. sp. HMT 136, 149, and 478 were assigned one-third to each taxon.; 	0.748	0.016	0.0	0.04	0.034	47.297	0.06	0.0	0.184	0.093	71.622	0.002	0.0	0.0	0.007	8.784	0.162	0.0	0.479	0.307	75.676	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.053	0.061	41.892	0.012	0.0	0.031	0.035	28.378	0.748	0.006	2.374	1.129	89.865	0.065	0.0	0.191	0.112	66.216	0.234	0.0	0.582	0.312	87.162
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;sp._HMT_137	species	137	Reads equally close to C. periodontii, S. artemidis, S. dianae, S. infelix, and S. spp. HMT 126, 133, 137, 138, 146, 479, 481, 892, 919, 920, 936, and 937 were divided equally among taxa.; 	0.072	0.003	0.0	0.008	0.007	47.297	0.002	0.0	0.006	0.003	37.162	0.012	0.0	0.018	0.051	29.054	0.009	0.0	0.021	0.028	56.081	0.0	0.0	0.0	0.0	0.0	0.072	0.003	0.169	0.078	93.243	0.059	0.0	0.155	0.074	89.189	0.021	0.0	0.045	0.035	85.135	0.001	0.0	0.002	0.002	18.243	0.004	0.0	0.008	0.014	46.622
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;sp._HMT_138	species	138	Reads equally close to C. periodontii, S. artemidis, S. dianae, S. infelix, and S. spp. HMT 126, 133, 137, 138, 146, 479, 481, 892, 919, 920, 936, and 937 were divided equally among taxa.; 	0.072	0.003	0.0	0.008	0.007	47.297	0.002	0.0	0.006	0.003	37.162	0.012	0.0	0.018	0.051	29.054	0.009	0.0	0.021	0.028	56.081	0.0	0.0	0.0	0.0	0.0	0.072	0.003	0.169	0.078	93.243	0.059	0.0	0.155	0.074	89.189	0.021	0.0	0.045	0.035	85.135	0.001	0.0	0.002	0.002	18.243	0.004	0.0	0.008	0.014	46.622
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;dianae	species	139	Reads equally close to C. periodontii, S. artemidis, S. dianae, S. infelix, and S. spp. HMT 126, 133, 137, 138, 146, 479, 481, 892, 919, 920, 936, and 937 were divided equally among taxa.; 	0.072	0.003	0.0	0.008	0.007	47.297	0.002	0.0	0.006	0.003	37.162	0.012	0.0	0.018	0.051	29.054	0.009	0.0	0.021	0.028	56.081	0.0	0.0	0.0	0.0	0.0	0.072	0.003	0.169	0.078	93.243	0.059	0.0	0.155	0.074	89.189	0.021	0.0	0.045	0.035	85.135	0.001	0.0	0.002	0.002	18.243	0.004	0.0	0.008	0.014	46.622
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;sp._HMT_146	species	146	Reads equally close to C. periodontii, S. artemidis, S. dianae, S. infelix, and S. spp. HMT 126, 133, 137, 138, 146, 479, 481, 892, 919, 920, 936, and 937 were divided equally among taxa.; 	0.072	0.003	0.0	0.008	0.007	47.297	0.002	0.0	0.006	0.003	37.162	0.012	0.0	0.018	0.051	29.054	0.009	0.0	0.021	0.028	56.081	0.0	0.0	0.0	0.0	0.0	0.072	0.003	0.169	0.078	93.243	0.059	0.0	0.155	0.074	89.189	0.021	0.0	0.045	0.035	85.135	0.001	0.0	0.002	0.002	18.243	0.004	0.0	0.008	0.014	46.622
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;sp._HMT_149	species	149	Reads equally close to S. sp. HMT 136, 149, and 478 were assigned one-third to each taxon.; 	0.748	0.016	0.0	0.04	0.034	47.297	0.06	0.0	0.184	0.093	71.622	0.002	0.0	0.0	0.007	8.784	0.162	0.0	0.479	0.307	75.676	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.053	0.061	41.892	0.012	0.0	0.031	0.035	28.378	0.748	0.006	2.374	1.129	89.865	0.065	0.0	0.191	0.112	66.216	0.234	0.0	0.582	0.312	87.162
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Veillonellaceae_[G-1];bacterium_HMT_150	species	150	Reads equally close to HMT 129, 132, and 150 were assigned one-third to each taxon.; 	0.054	0.001	0.0	0.0	0.006	8.108	0.001	0.0	0.0	0.004	4.73	0.0	0.0	0.0	0.001	1.351	0.003	0.0	0.001	0.017	10.135	0.0	0.0	0.0	0.0	0.0	0.054	0.0	0.171	0.127	41.216	0.016	0.0	0.057	0.044	27.027	0.016	0.0	0.06	0.03	40.541	0.0	0.0	0.0	0.001	2.027	0.0	0.0	0.0	0.002	4.054
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;sputigena	species	151	Reads equally close to S. sputigena and S. sp. HMT 442 were assigned half to each taxon.; 	0.131	0.008	0.0	0.026	0.022	25.0	0.008	0.0	0.026	0.018	30.405	0.014	0.0	0.02	0.061	13.514	0.037	0.0	0.111	0.09	41.892	0.0	0.0	0.0	0.0	0.0	0.131	0.0	0.356	0.237	66.892	0.072	0.0	0.175	0.178	47.297	0.131	0.0	0.34	0.303	68.243	0.009	0.0	0.029	0.018	33.108	0.036	0.0	0.097	0.076	53.378
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Veillonellaceae_[G-1];bacterium_HMT_155	species	155	Reads equally close to HMT 135 and 155 were assigned half to each taxon.; 	0.062	0.004	0.0	0.015	0.012	14.189	0.003	0.0	0.0	0.016	6.757	0.0	0.0	0.0	0.002	0.676	0.002	0.0	0.0	0.008	8.108	0.0	0.0	0.0	0.0	0.0	0.062	0.0	0.202	0.13	42.568	0.03	0.0	0.111	0.069	31.081	0.029	0.0	0.095	0.054	44.595	0.0	0.0	0.0	0.001	1.351	0.001	0.0	0.0	0.004	5.405
Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;rogosae	species	158	Reads equally close to V. atypica, V. denticariosi, V. dispar, V. parvula, and V. rogosae were assigned one-fifth to each taxon.; 	2.319	0.574	0.079	1.403	0.559	100.0	1.169	0.321	2.305	0.775	100.0	0.281	0.003	0.783	0.595	91.216	1.414	0.46	2.609	0.87	100.0	0.007	0.0	0.011	0.038	29.371	0.797	0.066	2.046	1.112	98.649	0.753	0.076	1.714	0.856	100.0	2.319	0.867	3.923	1.193	100.0	2.01	0.807	3.266	0.966	100.0	1.553	0.546	2.69	0.848	100.0
Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;dispar	species	160	Reads equally close to V. atypica, V. denticariosi, V. dispar, V. parvula, and V. rogosae were assigned one-fifth to each taxon.; 	2.319	0.574	0.079	1.403	0.559	100.0	1.169	0.321	2.305	0.775	100.0	0.281	0.003	0.783	0.595	91.216	1.414	0.46	2.609	0.87	100.0	0.007	0.0	0.011	0.038	29.371	0.797	0.066	2.046	1.112	98.649	0.753	0.076	1.714	0.856	100.0	2.319	0.867	3.923	1.193	100.0	2.01	0.807	3.266	0.966	100.0	1.553	0.546	2.69	0.848	100.0
Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;parvula	species	161	Reads equally close to V. atypica, V. denticariosi, V. dispar, V. parvula, and V. rogosae were assigned one-fifth to each taxon.; 	2.319	0.574	0.079	1.403	0.559	100.0	1.169	0.321	2.305	0.775	100.0	0.281	0.003	0.783	0.595	91.216	1.414	0.46	2.609	0.87	100.0	0.007	0.0	0.011	0.038	29.371	0.797	0.066	2.046	1.112	98.649	0.753	0.076	1.714	0.856	100.0	2.319	0.867	3.923	1.193	100.0	2.01	0.807	3.266	0.966	100.0	1.553	0.546	2.69	0.848	100.0
Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Catonella;morbi	species	165		0.525	0.062	0.0	0.175	0.111	54.73	0.206	0.0	0.485	0.226	86.486	0.019	0.0	0.046	0.061	22.973	0.3	0.039	0.611	0.284	93.919	0.0	0.0	0.0	0.0	0.0	0.313	0.0	0.682	0.417	83.108	0.141	0.0	0.378	0.244	65.541	0.525	0.049	1.096	0.575	92.568	0.283	0.014	0.626	0.271	89.865	0.308	0.027	0.606	0.346	90.541
Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptococcaceae;Peptococcus;sp._HMT_167	species	167		0.056	0.005	0.0	0.0	0.034	8.108	0.002	0.0	0.0	0.008	6.757	0.001	0.0	0.0	0.005	2.027	0.034	0.0	0.067	0.116	20.946	0.0	0.0	0.0	0.0	0.0	0.056	0.0	0.199	0.123	35.135	0.015	0.0	0.056	0.052	18.919	0.004	0.0	0.0	0.014	8.784	0.001	0.0	0.0	0.008	4.054	0.007	0.0	0.021	0.031	12.838
Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptococcaceae;Peptococcus;sp._HMT_168	species	168		0.047	0.011	0.0	0.047	0.027	18.919	0.045	0.0	0.148	0.077	41.216	0.001	0.0	0.0	0.006	3.378	0.036	0.0	0.12	0.054	44.595	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.012	0.043	10.811	0.008	0.0	0.029	0.026	12.162	0.033	0.0	0.094	0.069	37.838	0.041	0.0	0.119	0.079	41.216	0.047	0.0	0.144	0.083	41.892
Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;sp._HMT_169	species	169	Reads equally close to A. naeslundii, A. oris, and A. sp. HMT 169, 170, 171, and 175 were divided equally among taxa.; 	0.536	0.119	0.0	0.235	0.282	83.108	0.026	0.0	0.056	0.07	73.649	0.03	0.0	0.065	0.083	47.973	0.014	0.0	0.019	0.099	41.216	0.0	0.0	0.0	0.0	1.399	0.446	0.02	1.087	0.901	95.946	0.536	0.043	1.184	0.911	97.297	0.027	0.0	0.062	0.036	77.703	0.003	0.0	0.009	0.006	31.757	0.015	0.0	0.023	0.074	50.676
Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;sp._HMT_170	species	170	Reads equally close to A. naeslundii, A. sp. HMT 170, and A. sp. HMT 171 were assigned one-third to each taxon.; Reads equally close to A. naeslundii, A. oris, and A. sp. HMT 169, 170, 171, and 175 were divided equally among taxa.; 	0.165	0.025	0.0	0.049	0.074	49.324	0.009	0.0	0.014	0.065	34.459	0.006	0.0	0.008	0.023	20.27	0.004	0.0	0.006	0.028	15.541	0.0	0.0	0.0	0.001	1.399	0.151	0.0	0.417	0.273	87.162	0.165	0.0	0.342	0.318	84.459	0.006	0.0	0.018	0.009	39.189	0.001	0.0	0.0	0.004	8.784	0.004	0.0	0.006	0.029	16.216
Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;sp._HMT_171	species	171	Reads equally close to A. naeslundii, A. sp. HMT 170, and A. sp. HMT 171 were assigned one-third to each taxon.; Reads equally close to A. naeslundii, A. oris, and A. sp. HMT 169, 170, 171, and 175 were divided equally among taxa.; 	0.671	0.128	0.0	0.265	0.295	83.784	0.033	0.0	0.062	0.131	75.676	0.03	0.0	0.065	0.085	47.973	0.016	0.0	0.021	0.114	42.568	0.0	0.0	0.0	0.001	2.098	0.561	0.028	1.331	0.999	97.297	0.671	0.068	1.489	0.973	97.973	0.03	0.0	0.076	0.037	79.054	0.004	0.0	0.01	0.008	33.784	0.016	0.0	0.026	0.076	52.027
Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Schaalia;sp._HMT_172	species	172	Reads equally close to S. meyeri, S. odontolytica, S. lingnae [Not Validly Published], S. sp. HMT 172, and S. sp. HMT 180 were divided equally among taxa.; 	0.815	0.103	0.0	0.291	0.14	89.189	0.427	0.096	0.998	0.365	99.324	0.026	0.0	0.084	0.071	39.865	0.463	0.053	1.038	0.493	97.973	0.0	0.0	0.0	0.002	5.594	0.047	0.0	0.084	0.175	70.946	0.022	0.0	0.055	0.043	69.595	0.269	0.053	0.643	0.301	100.0	0.815	0.132	2.051	0.737	99.324	0.551	0.102	1.184	0.483	97.973
Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;sp._HMT_175	species	175	Reads equally close to A. naeslundii, A. oris, and A. sp. HMT 169, 170, 171, and 175 were divided equally among taxa.; 	0.536	0.119	0.0	0.235	0.282	83.108	0.026	0.0	0.056	0.07	73.649	0.03	0.0	0.065	0.083	47.973	0.014	0.0	0.019	0.099	41.216	0.0	0.0	0.0	0.0	1.399	0.446	0.02	1.087	0.901	95.946	0.536	0.043	1.184	0.911	97.297	0.027	0.0	0.062	0.036	77.703	0.003	0.0	0.009	0.006	31.757	0.015	0.0	0.023	0.074	50.676
Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;naeslundii	species	176	Reads equally close to A. naeslundii, A. sp. HMT 170, and A. sp. HMT 171 were assigned one-third to each taxon.; Reads equally close to A. naeslundii, A. oris, and A. sp. HMT 169, 170, 171, and 175 were divided equally among taxa.; 	0.807	0.139	0.0	0.303	0.301	83.784	0.036	0.0	0.067	0.132	76.351	0.033	0.0	0.067	0.088	50.676	0.018	0.0	0.028	0.115	42.568	0.0	0.0	0.0	0.001	2.098	0.691	0.036	1.692	1.102	97.297	0.807	0.086	1.782	1.042	97.973	0.033	0.0	0.085	0.039	80.405	0.004	0.0	0.011	0.01	33.784	0.022	0.0	0.038	0.091	54.054
Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Schaalia;sp._HMT_180	species	180	Reads equally close to S. meyeri, S. odontolytica, S. lingnae [Not Validly Published], S. sp. HMT 172, and S. sp. HMT 180 were divided equally among taxa.; 	0.815	0.103	0.0	0.291	0.14	89.189	0.427	0.096	0.998	0.365	99.324	0.026	0.0	0.084	0.071	39.865	0.463	0.053	1.038	0.493	97.973	0.0	0.0	0.0	0.002	5.594	0.047	0.0	0.084	0.175	70.946	0.022	0.0	0.055	0.043	69.595	0.269	0.053	0.643	0.301	100.0	0.815	0.132	2.051	0.737	99.324	0.551	0.102	1.184	0.483	97.973
Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Schaalia;lingnae	species	181	Reads equally close to S. meyeri, S. odontolytica, S. lingnae [Not Validly Published], S. sp. HMT 172, and S. sp. HMT 180 were divided equally among taxa.; 	0.815	0.103	0.0	0.291	0.14	89.189	0.427	0.096	0.998	0.365	99.324	0.026	0.0	0.084	0.071	39.865	0.463	0.053	1.038	0.493	97.973	0.0	0.0	0.0	0.002	5.594	0.047	0.0	0.084	0.175	70.946	0.022	0.0	0.055	0.043	69.595	0.269	0.053	0.643	0.301	100.0	0.815	0.132	2.051	0.737	99.324	0.551	0.102	1.184	0.483	97.973
Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Peptidiphaga;sp._HMT_183	species	183		0.533	0.045	0.0	0.067	0.229	24.324	0.013	0.0	0.023	0.093	15.541	0.036	0.0	0.0	0.418	5.405	0.006	0.0	0.016	0.024	10.811	0.0	0.0	0.0	0.0	0.0	0.533	0.0	1.39	1.244	67.568	0.5	0.0	1.313	0.891	68.919	0.014	0.0	0.042	0.041	22.973	0.001	0.0	0.0	0.005	4.054	0.006	0.0	0.023	0.017	14.189
Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Rothia;aeria	species	188		1.948	0.167	0.0	0.441	0.251	79.054	0.116	0.0	0.226	0.511	62.162	0.021	0.0	0.04	0.072	25.676	0.057	0.0	0.101	0.242	41.892	0.0	0.0	0.0	0.002	1.399	1.351	0.027	3.214	2.47	92.568	1.948	0.173	4.549	3.27	95.27	0.25	0.0	0.709	0.469	74.324	0.014	0.0	0.047	0.035	28.378	0.023	0.0	0.072	0.039	39.865
