Taxonomy	Rank	HMT	Notes	Max	AKE-mean	AKE-10p	AKE-90p	AKE-sd	AKE-prev	ANA-mean	ANA-10p	ANA-90p	ANA-sd	ANA-prev	BMU-mean	BMU-10p	BMU-90p	BMU-sd	BMU-prev	HPA-mean	HPA-10p	HPA-90p	HPA-sd	HPA-prev	LAF-mean	LAF-10p	LAF-90p	LAF-sd	LAF-prev	LRC-mean	LRC-10p	LRC-90p	LRC-sd	LRC-prev	MVA-mean	MVA-10p	MVA-90p	MVA-sd	MVA-prev	PFO-mean	PFO-10p	PFO-90p	PFO-sd	PFO-prev	PTO-mean	PTO-10p	PTO-90p	PTO-sd	PTO-prev	RAF-mean	RAF-10p	RAF-90p	RAF-sd	RAF-prev	RRC-mean	RRC-10p	RRC-90p	RRC-sd	RRC-prev	SAL-mean	SAL-10p	SAL-90p	SAL-sd	SAL-prev	STO-mean	STO-10p	STO-90p	STO-sd	STO-prev	SUBP-mean	SUBP-10p	SUBP-90p	SUBP-sd	SUBP-prev	SUPP-mean	SUPP-10p	SUPP-90p	SUPP-sd	SUPP-prev	THR-mean	THR-10p	THR-90p	THR-sd	THR-prev	TDO-mean	TDO-10p	TDO-90p	TDO-sd	TDO-prev	VIN-mean	VIN-10p	VIN-90p	VIN-sd	VIN-prev
Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;rogosae	species	158	Reads equidistant to HMT-158 and HMT-160 were assigned to each taxon in proportion to the abundance of HMT-158 and HMT-160 individually at these sites (AKE,BMU,HPA,LAF,PTO,SAL,THR,TDO).;	2.743	0.212	0.0	0.543	0.331	76.923	0.054	0.0	0.089	0.244	31.0	0.785	0.015	2.189	0.99	92.466	1.909	0.198	4.326	2.07	97.987	0.08	0.0	0.203	0.276	26.437	0.052	0.0	0.031	0.43	18.678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.461	0.06	6.257	3.445	96.667	0.133	0.0	0.25	0.74	22.581	0.019	0.0	0.028	0.112	18.98	2.427	0.205	5.656	2.373	94.615	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.05	0.068	50.331	0.0	0.0	0.0	0.0	0.0	1.804	0.032	4.953	2.567	94.345	2.743	0.073	7.314	3.281	96.774	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;sp. HMT-780	species	780		2.794	2.794	0.0	8.522	4.537	64.336	0.024	0.0	0.046	0.106	19.667	0.297	0.0	0.471	1.059	45.89	0.127	0.0	0.266	0.513	44.966	0.026	0.0	0.014	0.095	11.494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.132	0.0	0.218	0.46	50.0	0.045	0.0	0.067	0.209	11.521	0.0	0.0	0.0	0.0	0.0	0.183	0.0	0.509	0.448	52.308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.138	1.646	33.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;hwasookii	species	953	Reads equidistant to HMT-202 and HMT-953 were assigned to each taxon in proportion to the abundance of HMT-202 and HMT-953 individually at these sites (AKE,BMU,PTO,SAL,SUPP).;Reads equidistant to HMT-201 and HMT-953 were assigned to each taxon in proportion to the abundance of HMT-201 and HMT-953 individually at this body site (SUBP).;Some of the reads equidistant from these taxa (201-202-953) are included in HMT-953 because they are too close to differentiate at this site (SUPP).	0.375	0.03	0.0	0.06	0.087	33.566	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.101	0.103	39.726	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.045	1.724	0.004	0.0	0.0	0.042	3.161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.191	0.0	0.301	0.84	76.0	0.005	0.0	0.0	0.045	3.226	0.003	0.0	0.0	0.037	4.249	0.043	0.0	0.143	0.095	40.0	0.0	0.0	0.0	0.0	0.0	0.289	0.0	0.821	0.723	83.444	0.375	0.0	1.096	0.859	78.808	0.015	0.0	0.028	0.072	19.345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;animalis	species	420	Reads equidistant to HMT-200 and HMT-420 were assigned to each taxon in proportion to the abundance of HMT-200 and HMT-420 individually at these sites (SUBP,THR).;	2.187	0.098	0.0	0.106	0.506	37.762	0.01	0.0	0.014	0.047	13.333	0.105	0.0	0.282	0.178	76.027	0.039	0.0	0.099	0.059	60.403	0.02	0.0	0.023	0.11	12.069	0.0	0.0	0.0	0.0	0.0	0.121	0.0	0.021	0.703	10.811	0.028	0.0	0.0	0.212	7.895	0.684	0.0	1.421	2.398	81.333	0.016	0.0	0.0	0.092	8.295	0.0	0.0	0.0	0.0	0.0	0.207	0.0	0.538	0.356	70.769	0.0	0.0	0.0	0.0	0.0	2.187	0.026	5.011	3.395	94.702	0.43	0.0	1.018	0.949	81.457	0.117	0.0	0.22	0.506	51.488	0.022	0.0	0.053	0.042	56.774	0.174	0.0	0.03	0.83	18.31
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;polymorphum	species	202	Reads equidistant to HMT-202 and HMT-953 were assigned to each taxon in proportion to the abundance of HMT-202 and HMT-953 individually at these sites (AKE,PTO,SAL,SUBP,SUPP).;Reads equidistant to HMT-201 and HMT-202 were assigned to each taxon in proportion to the abundance of HMT-201 and HMT-202 individually at this body site (BMU).;Some of the reads equidistant from these taxa (201-202-953) are included in HMT-202 because they are too close to differentiate at this site (SUPP).	2.29	1.218	0.018	3.626	1.969	93.007	0.046	0.0	0.07	0.363	29.0	0.781	0.014	1.94	1.613	90.411	0.208	0.0	0.414	0.792	85.235	0.101	0.0	0.127	0.557	21.264	0.041	0.0	0.039	0.235	18.103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36	0.017	0.689	0.731	94.0	0.115	0.0	0.262	0.5	21.659	0.031	0.0	0.014	0.25	14.164	0.437	0.0	1.054	0.585	84.615	0.0	0.0	0.0	0.0	0.0	2.133	0.276	4.571	1.908	97.351	2.29	0.117	6.36	2.62	98.675	0.184	0.0	0.372	0.553	74.702	0.229	0.0	0.207	1.845	83.871	0.0	0.0	0.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;vincentii	species	200	Reads equidistant to HMT-200 and HMT-420 were assigned to each taxon in proportion to the abundance of HMT-200 and HMT-420 individually at these sites (SUBP,THR).	3.493	0.121	0.0	0.082	0.809	37.762	0.0	0.0	0.0	0.0	0.0	0.114	0.0	0.322	0.237	67.123	0.047	0.0	0.109	0.103	55.034	0.068	0.0	0.046	0.527	16.092	0.033	0.0	0.015	0.262	13.506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.026	0.0	4.447	4.975	84.667	0.027	0.0	0.029	0.106	13.825	0.01	0.0	0.0	0.082	8.782	0.296	0.0	0.792	0.477	67.692	0.0	0.0	0.0	0.0	0.0	3.493	0.006	10.623	5.155	90.066	0.625	0.0	1.859	1.277	78.146	0.807	0.0	1.148	4.085	63.988	0.025	0.0	0.049	0.069	45.806	0.0	0.0	0.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;periodonticum	species	201	Because HMT-953 is not present individually, all equidistant reads were assigned to HMT-201 at this body site (ANA).;Reads equidistant to HMT-201 and HMT-202 were assigned to each taxon in proportion to the abundance of HMT-201 and HMT-202 individually at these sites (BMU,PTO).;Reads equidistant to HMT-201 and HMT-953 were assigned to each taxon in proportion to the abundance of HMT-201 and HMT-953 individually at these sites (SUBP,SUPP).;Some of the reads equidistant from these taxa (201-202-953) are included in HMT-201 because they are too close to differentiate at this site (SUPP).	5.302	0.354	0.0	0.89	0.709	83.217	0.063	0.0	0.123	0.28	33.667	1.39	0.035	3.233	1.939	93.151	2.512	0.11	6.761	2.64	95.302	0.222	0.0	0.268	1.374	24.713	0.123	0.0	0.051	1.145	21.552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.302	0.361	11.844	5.153	97.333	0.261	0.0	0.583	1.013	28.111	0.024	0.0	0.034	0.142	21.53	2.8	0.224	7.235	3.044	95.385	0.0	0.0	0.0	0.0	0.0	0.282	0.0	0.705	0.522	82.119	0.325	0.0	0.794	0.699	87.417	4.016	0.098	9.68	4.149	94.643	5.098	0.232	12.993	5.106	98.065	0.0	0.0	0.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;sp. HMT-203	species	203	Because HMT-698 is not present individually, all equidistant reads were assigned to HMT-203 at these sites (AKE,PTO,SUPP).;	0.748	0.217	0.0	0.154	1.804	32.168	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.028	0.085	18.493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.297	0.0	0.23	1.733	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.0	0.186	0.28	44.615	0.0	0.0	0.0	0.0	0.0	0.748	0.0	2.862	1.864	72.185	0.218	0.0	0.497	0.725	63.576	0.118	0.0	0.038	1.394	21.429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;sp. HMT-248	species	248		0.463	0.463	0.0	0.0	2.02	9.79	0.009	0.0	0.0	0.126	3.0	0.007	0.0	0.0	0.043	7.534	0.009	0.0	0.0	0.061	6.711	0.014	0.0	0.0	0.151	4.023	0.002	0.0	0.0	0.015	2.299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.01	0.071	11.333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.033	5.385	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.023	5.96	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.026	5.952	0.006	0.0	0.0	0.054	6.452	0.0	0.0	0.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;buccalis	species	563		0.407	0.024	0.0	0.015	0.188	17.483	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.108	0.123	36.986	0.03	0.0	0.079	0.07	45.638	0.044	0.0	0.0	0.338	7.471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.08	3.687	0.007	0.0	0.0	0.054	3.683	0.049	0.0	0.135	0.129	37.692	0.0	0.0	0.0	0.0	0.0	0.271	0.0	0.88	0.608	47.682	0.407	0.0	1.37	0.964	50.331	0.036	0.0	0.082	0.123	35.417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;hofstadii	species	224	Reads equidistant to HMT-224 and HMT-225 were assigned to each taxon in proportion to the abundance of HMT-224 and HMT-225 individually at these sites (SUBP, SUPP).;	0.394	0.029	0.0	0.037	0.161	20.28	0.0	0.0	0.0	0.0	0.0	0.099	0.0	0.165	0.558	42.466	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.098	4.023	0.004	0.0	0.0	0.025	4.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.06	2.833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.169	0.0	0.567	0.388	50.993	0.394	0.0	1.234	0.916	58.94	0.014	0.0	0.031	0.063	18.155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;hongkongensis	species	213		0.778	0.067	0.0	0.145	0.204	34.266	0.006	0.0	0.0	0.04	7.0	0.176	0.0	0.35	0.584	62.329	0.041	0.0	0.055	0.206	34.899	0.022	0.0	0.0	0.127	9.195	0.012	0.0	0.0	0.137	6.322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.042	0.042	38.0	0.027	0.0	0.0	0.182	6.452	0.004	0.0	0.0	0.027	4.249	0.065	0.0	0.146	0.143	50.0	0.0	0.0	0.0	0.0	0.0	0.409	0.0	1.027	1.071	73.51	0.778	0.0	1.781	1.67	84.768	0.033	0.0	0.03	0.274	26.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;shahii	species	214		0.032	0.032	0.0	0.0	0.299	4.196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.046	2.874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.12	7.285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Pseudoleptotrichia;sp. HMT-212	species	212		0.666	0.046	0.0	0.132	0.123	48.951	0.004	0.0	0.01	0.016	11.0	0.091	0.0	0.218	0.164	72.603	0.031	0.0	0.09	0.068	44.295	0.021	0.0	0.0	0.108	7.471	0.018	0.0	0.0	0.145	8.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.045	0.053	41.333	0.044	0.0	0.0	0.327	7.373	0.007	0.0	0.0	0.051	6.516	0.115	0.0	0.287	0.24	63.846	0.0	0.0	0.0	0.0	0.0	0.5	0.0	1.158	0.694	86.755	0.666	0.017	1.873	0.973	92.053	0.034	0.0	0.074	0.123	32.44	0.011	0.0	0.034	0.018	43.871	0.0	0.0	0.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Pseudoleptotrichia;sp. HMT-215	species	215		1.093	0.088	0.0	0.142	0.426	48.252	0.01	0.0	0.01	0.048	10.333	0.166	0.0	0.444	0.278	78.082	0.429	0.0	0.853	0.872	81.879	0.008	0.0	0.0	0.038	8.046	0.014	0.0	0.0	0.13	8.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.093	0.016	2.897	1.524	90.667	0.04	0.0	0.0	0.243	6.912	0.008	0.0	0.0	0.061	6.232	0.233	0.0	0.597	0.365	66.923	0.0	0.0	0.0	0.0	0.0	0.071	0.0	0.175	0.176	56.954	0.091	0.0	0.216	0.218	71.523	0.645	0.0	1.869	0.952	76.786	0.854	0.011	2.193	1.373	90.323	0.0	0.0	0.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;sp. HMT-225	species	225	Reads equidistant to HMT-224 and HMT-225 were assigned to each taxon in proportion to the abundance of HMT-224 and HMT-225 individually at these sites (SUBP,SUPP).;	0.378	0.028	0.0	0.04	0.115	28.671	0.009	0.0	0.014	0.037	13.667	0.044	0.0	0.094	0.165	43.151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.163	5.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.186	5.991	0.006	0.0	0.0	0.069	3.966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.249	0.0	0.486	0.727	53.642	0.378	0.0	1.386	0.897	59.603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Pseudoleptotrichia;sp. HMT-392	species	392	Because HMT-217 is not present individually, all equidistant reads were assigned to HMT-392 at these sites (SAL,SUPP).;	0.511	0.041	0.0	0.044	0.219	25.175	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.147	0.15	55.479	0.019	0.0	0.047	0.06	28.188	0.017	0.0	0.0	0.181	4.023	0.013	0.0	0.0	0.167	4.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032	0.0	0.059	0.118	40.0	0.017	0.0	0.0	0.118	5.53	0.004	0.0	0.0	0.037	3.683	0.104	0.0	0.215	0.292	43.846	0.0	0.0	0.0	0.0	0.0	0.388	0.0	1.074	0.768	66.887	0.511	0.0	1.582	0.957	72.848	0.028	0.0	0.058	0.098	26.786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;sp. HMT-417	species	417	Reads equidistant to HMT-222 and HMT-417 were assigned to each taxon in proportion to the abundance of HMT-222 and HMT-417 individually at these sites (BMU,HPA,PTO,SAL,THR).;Because HMT-222 is not present individually, all equidistant reads were assigned to HMT-417 at this body site (TDO).	2.849	0.091	0.0	0.112	0.39	39.86	0.012	0.0	0.016	0.061	13.667	0.166	0.0	0.378	0.394	64.384	0.584	0.0	1.652	1.035	81.879	0.054	0.0	0.048	0.247	12.644	0.005	0.0	0.001	0.025	10.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.28	0.011	6.154	3.498	91.333	0.052	0.0	0.079	0.196	13.825	0.006	0.0	0.0	0.041	7.082	0.316	0.0	1.106	0.563	66.923	0.0	0.0	0.0	0.0	0.0	0.203	0.0	0.26	0.915	45.033	0.079	0.0	0.134	0.305	45.033	2.849	0.021	7.78	4.364	91.667	1.746	0.0	4.543	3.264	88.387	0.0	0.0	0.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;wadei	species	222	Reads equidistant to HMT-222 and HMT-417 were assigned to each taxon in proportion to the abundance of HMT-222 and HMT-417 individually at these sites (BMU,HPA,PTO,SAL,THR).;	0.373	0.084	0.0	0.017	0.573	16.084	0.0	0.0	0.0	0.0	0.0	0.066	0.0	0.189	0.205	48.63	0.014	0.0	0.04	0.049	28.188	0.02	0.0	0.0	0.103	6.322	0.004	0.0	0.0	0.033	4.885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.045	0.102	50.667	0.02	0.0	0.0	0.125	6.912	0.004	0.0	0.0	0.036	3.683	0.033	0.0	0.068	0.11	34.615	0.0	0.0	0.0	0.0	0.0	0.373	0.0	1.027	1.221	44.371	0.337	0.0	0.954	0.917	47.682	0.023	0.0	0.04	0.123	42.857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Pseudoleptotrichia;goodfellowii	species	845		0.13	0.031	0.0	0.007	0.258	11.189	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.027	0.021	26.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.059	0.05	28.462	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.324	0.367	48.344	0.044	0.0	0.115	0.129	39.735	0.002	0.0	0.0	0.017	5.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Pseudoleptotrichia;sp. HMT-219	species	219		0.138	0.033	0.0	0.012	0.254	13.287	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.074	0.076	32.192	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.085	1.149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.054	0.037	22.308	0.0	0.0	0.0	0.0	0.0	0.087	0.0	0.229	0.184	45.033	0.138	0.0	0.331	0.418	49.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;sp. HMT-221	species	221		0.864	0.021	0.0	0.033	0.089	24.476	0.0	0.0	0.0	0.0	0.0	0.097	0.0	0.24	0.278	42.466	0.304	0.0	0.834	0.616	57.718	0.032	0.0	0.0	0.196	8.046	0.003	0.0	0.0	0.021	4.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.646	0.0	1.92	1.199	68.667	0.015	0.0	0.0	0.102	5.53	0.0	0.0	0.0	0.0	0.0	0.129	0.0	0.346	0.272	44.615	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.015	0.107	17.881	0.017	0.0	0.021	0.091	21.192	0.759	0.0	2.058	1.718	64.881	0.864	0.0	2.365	1.94	61.29	0.0	0.0	0.0	0.0	0.0
Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Novosphingobium;humi	species	006		0.033	0.025	0.0	0.0	0.295	2.098	0.007	0.0	0.0	0.079	2.333	0.033	0.0	0.0	0.394	3.425	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.271	1.724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.0	0.408	1.382	0.021	0.0	0.0	0.268	1.983	0.005	0.0	0.0	0.047	3.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.208	7.143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Novosphingobium;panipatense	species	342		0.045	0.003	0.0	0.0	0.023	4.895	0.005	0.0	0.0	0.031	8.667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.0	0.0	0.226	9.77	0.006	0.0	0.0	0.044	7.471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.0	0.032	0.236	11.06	0.004	0.0	0.0	0.031	7.082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Lautropia;mirabilis	species	022		3.408	0.298	0.0	0.294	1.476	62.238	0.018	0.0	0.036	0.062	21.667	0.844	0.0	1.757	1.831	80.137	0.249	0.0	0.636	0.477	70.47	0.098	0.0	0.149	0.475	20.115	0.066	0.0	0.022	0.685	15.517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.078	0.0	0.238	0.184	53.333	0.132	0.0	0.298	0.581	20.737	0.053	0.0	0.023	0.441	15.014	1.428	0.0	2.905	3.723	82.308	0.0	0.0	0.0	0.0	0.0	2.717	0.0	7.114	3.924	88.742	3.408	0.032	8.953	4.941	92.053	0.181	0.0	0.426	0.646	55.952	0.022	0.0	0.065	0.053	42.581	0.0	0.0	0.0	0.0	0.0
Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia;sp. HMT-406	species	406		2.069	0.006	0.0	0.014	0.017	18.182	0.07	0.0	0.117	0.433	28.667	0.028	0.0	0.04	0.126	18.493	0.029	0.0	0.056	0.136	28.188	2.069	0.0	4.246	6.431	50.575	0.2	0.0	0.142	1.185	28.448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.045	8.0	1.624	0.0	2.127	6.301	44.24	0.368	0.0	0.159	2.012	31.728	0.419	0.0	0.569	2.321	37.692	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.093	9.272	0.005	0.0	0.0	0.033	5.298	0.062	0.0	0.038	0.68	16.369	0.001	0.0	0.0	0.011	2.581	0.0	0.0	0.0	0.0	0.0
Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;ebreus	species	209		0.246	0.028	0.0	0.031	0.173	18.881	0.022	0.0	0.044	0.096	20.333	0.03	0.0	0.035	0.155	21.918	0.0	0.0	0.0	0.0	0.0	0.245	0.0	0.397	1.095	27.586	0.042	0.0	0.022	0.351	16.954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.246	0.0	0.349	1.474	20.737	0.036	0.0	0.029	0.305	18.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.014	0.047	13.245	0.004	0.0	0.0	0.026	7.947	0.009	0.0	0.007	0.049	10.417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;testosteroni	species	858		0.02	0.005	0.0	0.0	0.049	3.497	0.006	0.0	0.0	0.052	6.0	0.004	0.0	0.0	0.023	4.11	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.108	5.172	0.006	0.0	0.0	0.055	3.448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.125	5.53	0.005	0.0	0.0	0.044	4.533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.017	4.636	0.001	0.0	0.0	0.011	3.974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
